"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"29003_290551_1","29_149_20180723","149_290551108_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551105_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551101_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_147_20180723","147_290551203_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551114_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_147_20180723","147_290551202_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551104_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_148_20180723","148_290551202_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551114_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_147_20180723","147_290551204_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551103_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_148_20180723","148_290551204_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551104_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551110_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551110_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551106_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551106_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551109_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551109_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_146_20180723","146_290551116_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551116_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_148_20180723","148_290551201_20180401","倉敷駅",,,,,,,"29"
"29003_290551_1","29_149_20180723","149_290551102_20180401","倉敷駅",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552117_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_148_20180723","148_290552201_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552110_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552110_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_147_20180723","147_290552201_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552102_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552102_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552109_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552109_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552108_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552116_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552116_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552115_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552106_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552108_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552106_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552113_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552103_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552103_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552115_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552101_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_147_20180723","147_290552203_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552104_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552104_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552101_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_148_20180723","148_290552203_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552113_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_147_20180723","147_290552205_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_148_20180723","148_290552205_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552112_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552111_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552111_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552112_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_147_20180723","147_290552202_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_148_20180723","148_290552202_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552105_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552105_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552117_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552107_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552107_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_147_20180723","147_290552204_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_148_20180723","148_290552204_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_146_20180723","146_290552114_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290552_1","29_149_20180723","149_290552114_20180401","倉敷芸科大学",,,,,,,"29"
"29003_290581_1","29_146_20180723","146_290581102_20180401","倉敷駅",,,,,,,"29"
"29003_290581_1","29_146_20180723","146_290581101_20180401","倉敷駅",,,,,,,"29"
"29003_290581_1","29_149_20180723","149_290581101_20180401","倉敷駅",,,,,,,"29"
"29003_290581_1","29_149_20180723","149_290581102_20180401","倉敷駅",,,,,,,"29"
"29003_290582_1","29_146_20180723","146_290582101_20180401","ＪＦＥ南門前",,,,,,,"29"
"29003_290582_1","29_146_20180723","146_290582102_20180401","ＪＦＥ南門前",,,,,,,"29"
"29003_290582_1","29_149_20180723","149_290582101_20180401","ＪＦＥ南門前",,,,,,,"29"
"29003_290582_1","29_149_20180723","149_290582102_20180401","ＪＦＥ南門前",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501112_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501110_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501110_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501101_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501101_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501106_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501106_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501211_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501211_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501203_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501203_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501201_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501201_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501103_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501213_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501213_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501105_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501105_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501206_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501108_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501108_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501209_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501209_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501109_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501109_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501206_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501208_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501208_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501112_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501104_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501104_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501207_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501207_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501111_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501111_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501212_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501212_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501102_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501102_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501107_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501107_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501205_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501205_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501204_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501113_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_149_20180723","149_290501113_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501204_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501210_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_148_20180723","148_290501202_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501210_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_146_20180723","146_290501103_20180401","倉敷駅",,,,,,,"29"
"29004_290501_1","29_147_20180723","147_290501202_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502103_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_147_20180723","147_290502201_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_148_20180723","148_290502201_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502112_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502112_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502105_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_148_20180723","148_290502205_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_147_20180723","147_290502205_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_148_20180723","148_290502202_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502110_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_147_20180723","147_290502202_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502108_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502107_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502106_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_148_20180723","148_290502204_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_148_20180723","148_290502203_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_147_20180723","147_290502203_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502102_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502106_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502107_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502101_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502101_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502109_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502109_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502104_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502110_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502104_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502102_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_147_20180723","147_290502204_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502111_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502103_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502111_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502105_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502113_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_146_20180723","146_290502113_20180401","倉敷駅",,,,,,,"29"
"29004_290502_1","29_149_20180723","149_290502108_20180401","倉敷駅",,,,,,,"29"
"29005_291011_1","29_146_20180723","146_291011102_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_149_20180723","149_291011101_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_146_20180723","146_291011101_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_148_20180723","148_291011203_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_148_20180723","148_291011201_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_147_20180723","147_291011201_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_147_20180723","147_291011203_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_149_20180723","149_291011102_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_148_20180723","148_291011202_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_149_20180723","149_291011103_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_146_20180723","146_291011103_20180401","岡山駅",,,,,,,"29"
"29005_291011_1","29_147_20180723","147_291011202_20180401","岡山駅",,,,,,,"29"
"29005_291012_1","29_148_20180723","148_291012202_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_146_20180723","146_291012102_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_148_20180723","148_291012201_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_146_20180723","146_291012103_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_147_20180723","147_291012201_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_147_20180723","147_291012202_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_149_20180723","149_291012103_20180401","倉敷駅",,,,,,,"29"
"29005_291012_1","29_149_20180723","149_291012102_20180401","倉敷駅",,,,,,,"29"
"29005_291052_1","29_149_20180723","149_291052101_20180401","天満屋",,,,,,,"29"
"29005_291052_1","29_146_20180723","146_291052101_20180401","天満屋",,,,,,,"29"
"29005_291092_1","29_149_20180723","149_292013122_20180401","川崎医大前",,,,,,,"29"
"29005_291092_1","29_146_20180723","146_292013122_20180401","川崎医大前",,,,,,,"29"
"29005_292011_1","29_148_20180723","148_292011201_20180401","岡山駅",,,,,,,"29"
"29005_292011_1","29_149_20180723","149_292011101_20180401","岡山駅",,,,,,,"29"
"29005_292011_1","29_146_20180723","146_292011101_20180401","岡山駅",,,,,,,"29"
"29005_292011_1","29_147_20180723","147_292011202_20180401","岡山駅",,,,,,,"29"
"29005_292011_1","29_147_20180723","147_292011201_20180401","岡山駅",,,,,,,"29"
"29005_292011_1","29_148_20180723","148_292011202_20180401","岡山駅",,,,,,,"29"
"29005_292012_1","29_148_20180723","148_292012203_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_147_20180723","147_292012203_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_146_20180723","146_292012101_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_148_20180723","148_292012201_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_147_20180723","147_292012201_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_148_20180723","148_292012202_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_149_20180723","149_292012101_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_146_20180723","146_292012102_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_147_20180723","147_292012202_20180401","倉敷駅",,,,,,,"29"
"29005_292012_1","29_149_20180723","149_292012102_20180401","倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811108_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_292012629_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811203_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_148_20180723","148_290811302_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811114_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811106_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811112_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811110_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811202_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811111_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811108_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811208_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811122_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811123_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811123_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811105_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811105_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811112_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811201_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811104_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811104_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811116_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811116_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811125_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811120_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811207_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811109_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811204_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811125_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811115_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811110_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811101_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811118_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811120_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811113_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811102_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811102_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811107_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811118_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811117_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811106_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811114_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811121_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_149_20180723","149_290811121_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811119_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811205_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_147_20180723","147_290811206_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_146_20180723","146_290811124_20180401","新倉敷駅",,,,,,,"29"
"29006_290811_1","29_148_20180723","148_290811301_20180401","新倉敷駅",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812112_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812112_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812101_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812114_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812215_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812211_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812114_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812123_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812123_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812121_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812105_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812214_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812212_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812120_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812213_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812108_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812122_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812111_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812122_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812116_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812116_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812102_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812102_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812125_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812127_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812117_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812117_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812216_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812103_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812103_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812113_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_292012624_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812107_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812209_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812115_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812126_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812210_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812118_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812118_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812104_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812128_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812128_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812109_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812124_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812110_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812124_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812110_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_148_20180723","148_290812304_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_147_20180723","147_290812217_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_146_20180723","146_290812106_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_149_20180723","149_290812106_20180401","倉敷芸科大学",,,,,,,"29"
"29006_290812_1","29_148_20180723","148_290812303_20180401","倉敷芸科大学",,,,,,,"29"
"29007_290111_1","29_147_20180723","147_292012606_20180401","ハーバーアイランド３工区",,,,,,,"29"
"29007_290112_1","29_146_20180723","146_292012608_20180401","ハーバーアイランド３工区",,,,,,,"29"
"29007_290112_1","29_149_20180723","149_292012608_20180401","ハーバーアイランド３工区",,,,,,,"29"
"29007_290113_1","29_149_20180723","149_292012610_20180401","新倉敷駅",,,,,,,"29"
