"fare_id","price","currency_type","payment_method","transfers","transfer_duration"
"25002_250471_1_140","140","JPY","0","0",
"25003_531_1_220","220","JPY","0","0",
"25004_250622_1_860","860","JPY","0","0",
"21007_210621_1_370","370","JPY","0","0",
"29003_290552_1_190","190","JPY","0","0",
"21003_210102_1_350","350","JPY","0","0",
"25003_534_1_570","570","JPY","0","0",
"25002_250472_1_530","530","JPY","0","0",
"29005_291052_1_420","420","JPY","0","0",
"25003_508_1_400","400","JPY","0","0",
"25003_506_1_480","480","JPY","0","0",
"25001_250462_1_200","200","JPY","0","0",
"25004_250611_1_320","320","JPY","0","0",
"21002_210033_1_340","340","JPY","0","0",
"21002_210034_1_230","230","JPY","0","0",
"21007_210621_1_950","950","JPY","0","0",
"25006_250751_1_330","330","JPY","0","0",
"21007_210592_1_320","320","JPY","0","0",
"25004_250611_1_540","540","JPY","0","0",
"29003_290542_1_310","310","JPY","0","0",
"29003_290582_1_230","230","JPY","0","0",
"20002_200232_1_230","230","JPY","0","0",
"29005_291011_1_190","190","JPY","0","0",
"25003_511_1_480","480","JPY","0","0",
"25006_250881_1_580","580","JPY","0","0",
"25003_531_1_740","740","JPY","0","0",
"25003_537_1_610","610","JPY","0","0",
"25004_250621_1_100","100","JPY","0","0",
"21003_210102_1_460","460","JPY","0","0",
"25003_517_1_410","410","JPY","0","0",
"25006_250752_1_300","300","JPY","0","0",
"25003_517_1_380","380","JPY","0","0",
"25003_534_1_1000","1000","JPY","0","0",
"21007_210612_1_480","480","JPY","0","0",
"25004_250602_1_210","210","JPY","0","0",
"20002_200241_1_250","250","JPY","0","0",
"21001_211012_1_510","510","JPY","0","0",
"20003_200401_1_610","610","JPY","0","0",
"25003_508_1_800","800","JPY","0","0",
"25004_250601_1_200","200","JPY","0","0",
"25003_539_1_410","410","JPY","0","0",
"21002_210034_1_270","270","JPY","0","0",
"25002_250471_1_570","570","JPY","0","0",
"25003_539_1_380","380","JPY","0","0",
"21003_210102_1_520","520","JPY","0","0",
"29003_290551_1_280","280","JPY","0","0",
"25004_250622_1_190","190","JPY","0","0",
"20002_200243_1_450","450","JPY","0","0",
"25003_537_1_440","440","JPY","0","0",
"21007_210592_1_100","100","JPY","0","0",
"25002_250472_1_1000","1000","JPY","0","0",
"21007_210621_1_660","660","JPY","0","0",
"25003_538_1_330","330","JPY","0","0",
"25003_517_1_490","490","JPY","0","0",
"29003_290552_1_210","210","JPY","0","0",
"21007_210612_1_300","300","JPY","0","0",
"29007_290111_1_260","260","JPY","0","0",
"25004_250621_1_320","320","JPY","0","0",
"20003_200401_1_690","690","JPY","0","0",
"21002_210042_1_340","340","JPY","0","0",
"25002_250472_1_280","280","JPY","0","0",
"29010_290632_1_240","240","JPY","0","0",
"25003_533_1_270","270","JPY","0","0",
"25004_250612_1_710","710","JPY","0","0",
"20003_200402_1_630","630","JPY","0","0",
"25006_250781_1_430","430","JPY","0","0",
"20003_200402_1_270","270","JPY","0","0",
"25004_250612_1_940","940","JPY","0","0",
"25003_511_1_300","300","JPY","0","0",
"25003_533_1_630","630","JPY","0","0",
"20003_200401_1_600","600","JPY","0","0",
"25002_250471_1_530","530","JPY","0","0",
"20005_200152_1_270","270","JPY","0","0",
"21005_210332_1_180","180","JPY","0","0",
"25003_537_1_690","690","JPY","0","0",
"25002_250472_1_140","140","JPY","0","0",
"25004_250612_1_560","560","JPY","0","0",
"25004_250612_1_670","670","JPY","0","0",
"20003_200401_1_440","440","JPY","0","0",
"25006_250752_1_480","480","JPY","0","0",
"25004_250622_1_210","210","JPY","0","0",
"25006_250782_1_310","310","JPY","0","0",
"20002_200231_1_430","430","JPY","0","0",
"21001_211012_1_150","150","JPY","0","0",
"20003_200291_1_470","470","JPY","0","0",
"29007_290113_1_330","330","JPY","0","0",
"25004_250591_1_400","400","JPY","0","0",
"29005_291092_1_240","240","JPY","0","0",
"21002_210041_1_130","130","JPY","0","0",
"25004_250944_1_430","430","JPY","0","0",
"25003_533_1_230","230","JPY","0","0",
"21003_210101_1_500","500","JPY","0","0",
"25003_506_1_300","300","JPY","0","0",
"21002_210031_1_140","140","JPY","0","0",
"25004_250602_1_190","190","JPY","0","0",
"25004_250622_1_920","920","JPY","0","0",
"20005_200152_1_230","230","JPY","0","0",
"25003_534_1_530","530","JPY","0","0",
"25004_250592_1_420","420","JPY","0","0",
"29005_291012_1_450","450","JPY","0","0",
"25006_250881_1_670","670","JPY","0","0",
"25006_250881_1_560","560","JPY","0","0",
"29003_290541_1_410","410","JPY","0","0",
"21007_210621_1_870","870","JPY","0","0",
"25002_250472_1_570","570","JPY","0","0",
"20003_200291_1_390","390","JPY","0","0",
"20003_200402_1_230","230","JPY","0","0",
"25004_250621_1_540","540","JPY","0","0",
"29005_291011_1_210","210","JPY","0","0",
"25003_531_1_360","360","JPY","0","0",
"21001_211012_1_240","240","JPY","0","0",
"21002_210031_1_280","280","JPY","0","0",
"25004_250611_1_100","100","JPY","0","0",
"21003_210101_1_430","430","JPY","0","0",
"25004_250944_1_500","500","JPY","0","0",
"25003_511_1_670","670","JPY","0","0",
"25003_511_1_560","560","JPY","0","0",
"21007_210612_1_710","710","JPY","0","0",
"25003_510_1_340","340","JPY","0","0",
"29003_290552_1_310","310","JPY","0","0",
"25001_250462_1_550","550","JPY","0","0",
"21003_210102_1_170","170","JPY","0","0",
"21002_210034_1_290","290","JPY","0","0",
"20002_200231_1_500","500","JPY","0","0",
"25002_250471_1_470","470","JPY","0","0",
"25004_250591_1_450","450","JPY","0","0",
"20005_200172_1_320","320","JPY","0","0",
"25004_250612_1_300","300","JPY","0","0",
"25004_250944_1_730","730","JPY","0","0",
"20005_200171_1_340","340","JPY","0","0",
"29001_290522_1_170","170","JPY","0","0",
"25001_250461_1_420","420","JPY","0","0",
"25001_250462_1_620","620","JPY","0","0",
"25005_250711_1_250","250","JPY","0","0",
"29007_290111_1_230","230","JPY","0","0",
"21007_210612_1_560","560","JPY","0","0",
"21007_210612_1_670","670","JPY","0","0",
"25004_250621_1_660","660","JPY","0","0",
"20002_200244_1_190","190","JPY","0","0",
"21007_210612_1_940","940","JPY","0","0",
"25004_250611_1_370","370","JPY","0","0",
"25002_250471_1_390","390","JPY","0","0",
"21007_210621_1_320","320","JPY","0","0",
"25003_509_1_220","220","JPY","0","0",
"25001_250462_1_700","700","JPY","0","0",
"29005_291012_1_400","400","JPY","0","0",
"29004_290501_1_240","240","JPY","0","0",
"25004_250621_1_870","870","JPY","0","0",
"25003_539_1_330","330","JPY","0","0",
"21001_212012_1_480","480","JPY","0","0",
"21007_210621_1_540","540","JPY","0","0",
"29003_290551_1_390","390","JPY","0","0",
"25004_250601_1_550","550","JPY","0","0",
"25004_250622_1_310","310","JPY","0","0",
"25006_250782_1_210","210","JPY","0","0",
"20001_200212_1_440","440","JPY","0","0",
"25004_250611_1_950","950","JPY","0","0",
"25003_509_1_740","740","JPY","0","0",
"25006_250881_1_300","300","JPY","0","0",
"25006_250781_1_500","500","JPY","0","0",
"21005_210332_1_100","100","JPY","0","0",
"21007_210592_1_370","370","JPY","0","0",
"29003_290581_1_430","430","JPY","0","0",
"20002_200241_1_240","240","JPY","0","0",
"20003_200402_1_260","260","JPY","0","0",
"25003_535_1_210","210","JPY","0","0",
"20005_200152_1_260","260","JPY","0","0",
"25006_250812_1_360","360","JPY","0","0",
"25003_534_1_470","470","JPY","0","0",
"25005_250911_1_300","300","JPY","0","0",
"29007_290111_1_270","270","JPY","0","0",
"25003_517_1_330","330","JPY","0","0",
"20002_200232_1_290","290","JPY","0","0",
"29003_290582_1_290","290","JPY","0","0",
"25004_250601_1_620","620","JPY","0","0",
"25002_250472_1_840","840","JPY","0","0",
"25003_533_1_260","260","JPY","0","0",
"25003_538_1_490","490","JPY","0","0",
"21001_212011_1_360","360","JPY","0","0",
"25003_506_1_560","560","JPY","0","0",
"21002_210012_1_220","220","JPY","0","0",
"25006_250751_1_410","410","JPY","0","0",
"29005_291011_1_310","310","JPY","0","0",
"25003_506_1_670","670","JPY","0","0",
"25006_250751_1_380","380","JPY","0","0",
"20003_200291_1_530","530","JPY","0","0",
"25004_250602_1_160","160","JPY","0","0",
"29003_290542_1_190","190","JPY","0","0",
"25004_250611_1_660","660","JPY","0","0",
"25004_250861_1_540","540","JPY","0","0",
"25002_250472_1_470","470","JPY","0","0",
"25006_250812_1_220","220","JPY","0","0",
"21002_210034_1_260","260","JPY","0","0",
"20002_200244_1_210","210","JPY","0","0",
"20001_200212_1_610","610","JPY","0","0",
"21007_210612_1_720","720","JPY","0","0",
"25004_250621_1_370","370","JPY","0","0",
"21007_210612_1_580","580","JPY","0","0",
"20003_200292_1_420","420","JPY","0","0",
"25002_250472_1_390","390","JPY","0","0",
"29010_290632_1_250","250","JPY","0","0",
"21001_212011_1_220","220","JPY","0","0",
"21001_212012_1_300","300","JPY","0","0",
"25006_250881_1_480","480","JPY","0","0",
"21002_210012_1_360","360","JPY","0","0",
"25003_511_1_580","580","JPY","0","0",
"25003_534_1_840","840","JPY","0","0",
"25003_538_1_410","410","JPY","0","0",
"25003_535_1_860","860","JPY","0","0",
"25003_538_1_380","380","JPY","0","0",
"20003_200402_1_290","290","JPY","0","0",
"29003_290542_1_210","210","JPY","0","0",
"29005_292012_1_450","450","JPY","0","0",
"25003_506_1_580","580","JPY","0","0",
"21001_211012_1_250","250","JPY","0","0",
"20005_200152_1_290","290","JPY","0","0",
"20003_200291_1_280","280","JPY","0","0",
"21004_210062_1_100","100","JPY","0","0",
"25004_250622_1_160","160","JPY","0","0",
"29003_290541_1_330","330","JPY","0","0",
"25004_250602_1_310","310","JPY","0","0",
"25003_509_1_360","360","JPY","0","0",
"25003_508_1_450","450","JPY","0","0",
"25001_250461_1_680","680","JPY","0","0",
"29005_291011_1_160","160","JPY","0","0",
"25003_535_1_190","190","JPY","0","0",
"25004_250621_1_950","950","JPY","0","0",
"25004_250611_1_870","870","JPY","0","0",
"29007_290112_1_320","320","JPY","0","0",
"20002_200232_1_260","260","JPY","0","0",
"25004_250612_1_480","480","JPY","0","0",
"29007_290113_1_380","380","JPY","0","0",
"29005_291092_1_250","250","JPY","0","0",
"21007_210621_1_100","100","JPY","0","0",
"25006_250782_1_190","190","JPY","0","0",
"25002_250471_1_840","840","JPY","0","0",
"25004_250944_1_820","820","JPY","0","0",
"21004_210061_1_300","300","JPY","0","0",
"29003_290582_1_260","260","JPY","0","0",
"25004_250602_1_100","100","JPY","0","0",
"21007_210612_1_780","780","JPY","0","0",
"25004_250944_1_910","910","JPY","0","0",
"25004_250605_1_450","450","JPY","0","0",
"21002_210041_1_140","140","JPY","0","0",
"21002_210042_1_380","380","JPY","0","0",
"25002_250471_1_680","680","JPY","0","0",
"25003_511_1_360","360","JPY","0","0",
"25004_250621_1_920","920","JPY","0","0",
"25006_250811_1_400","400","JPY","0","0",
"25004_250592_1_140","140","JPY","0","0",
"21007_210621_1_310","310","JPY","0","0",
"25004_250622_1_540","540","JPY","0","0",
"21002_210041_1_280","280","JPY","0","0",
"25004_250611_1_190","190","JPY","0","0",
"29003_290581_1_240","240","JPY","0","0",
"29003_290552_1_320","320","JPY","0","0",
"29005_291011_1_540","540","JPY","0","0",
"21007_210612_1_890","890","JPY","0","0",
"25003_508_1_810","810","JPY","0","0",
"20005_200172_1_310","310","JPY","0","0",
"25004_250621_1_210","210","JPY","0","0",
"21005_210332_1_160","160","JPY","0","0",
"25006_250752_1_220","220","JPY","0","0",
"21007_210612_1_360","360","JPY","0","0",
"20002_200244_1_370","370","JPY","0","0",
"25003_531_1_300","300","JPY","0","0",
"20003_200292_1_390","390","JPY","0","0",
"25002_250472_1_420","420","JPY","0","0",
"29005_291052_1_530","530","JPY","0","0",
"25003_533_1_830","830","JPY","0","0",
"20003_200401_1_290","290","JPY","0","0",
"21001_211012_1_500","500","JPY","0","0",
"20001_200211_1_590","590","JPY","0","0",
"25006_250772_1_390","390","JPY","0","0",
"25003_503_1_490","490","JPY","0","0",
"29005_291011_1_320","320","JPY","0","0",
"21007_210592_1_190","190","JPY","0","0",
"25005_250931_1_390","390","JPY","0","0",
"29010_290631_1_400","400","JPY","0","0",
"25003_534_1_680","680","JPY","0","0",
"29003_290541_1_340","340","JPY","0","0",
"25003_506_1_360","360","JPY","0","0",
"21003_210101_1_240","240","JPY","0","0",
"25004_250622_1_320","320","JPY","0","0",
"29007_290871_1_210","210","JPY","0","0",
"29003_290542_1_370","370","JPY","0","0",
"20003_200292_1_470","470","JPY","0","0",
"21006_211081_1_140","140","JPY","0","0",
"20001_200211_1_400","400","JPY","0","0",
"25001_250462_1_770","770","JPY","0","0",
"25004_250611_1_860","860","JPY","0","0",
"25002_250472_1_680","680","JPY","0","0",
"25003_503_1_380","380","JPY","0","0",
"20005_200151_1_390","390","JPY","0","0",
"25004_250944_1_250","250","JPY","0","0",
"21007_210621_1_160","160","JPY","0","0",
"25004_250621_1_190","190","JPY","0","0",
"25003_535_1_950","950","JPY","0","0",
"25003_503_1_410","410","JPY","0","0",
"25005_250932_1_350","350","JPY","0","0",
"20002_200231_1_250","250","JPY","0","0",
"29005_292011_1_400","400","JPY","0","0",
"29005_291011_1_100","100","JPY","0","0",
"25003_534_1_420","420","JPY","0","0",
"21002_210011_1_230","230","JPY","0","0",
"25004_250611_1_210","210","JPY","0","0",
"25006_250882_1_590","590","JPY","0","0",
"20001_200212_1_230","230","JPY","0","0",
"21007_210612_1_740","740","JPY","0","0",
"20005_200171_1_330","330","JPY","0","0",
"25004_250622_1_100","100","JPY","0","0",
"29003_290551_1_420","420","JPY","0","0",
"25003_531_1_480","480","JPY","0","0",
"20005_200151_1_470","470","JPY","0","0",
"25003_505_1_450","450","JPY","0","0",
"29009_290902_1_150","150","JPY","0","0",
"25006_250771_1_250","250","JPY","0","0",
"25003_510_1_330","330","JPY","0","0",
"25003_511_1_740","740","JPY","0","0",
"25004_250601_1_170","170","JPY","0","0",
"25006_250882_1_400","400","JPY","0","0",
"25006_250781_1_640","640","JPY","0","0",
"25004_250611_1_920","920","JPY","0","0",
"25003_506_1_220","220","JPY","0","0",
"25004_250606_1_800","800","JPY","0","0",
"29003_290581_1_510","510","JPY","0","0",
"25004_250602_1_540","540","JPY","0","0",
"25004_250602_1_320","320","JPY","0","0",
"25003_506_1_740","740","JPY","0","0",
"25006_250781_1_250","250","JPY","0","0",
"25003_511_1_220","220","JPY","0","0",
"25004_250606_1_590","590","JPY","0","0",
"29007_290112_1_310","310","JPY","0","0",
"25001_250461_1_390","390","JPY","0","0",
"21002_210011_1_270","270","JPY","0","0",
"29007_290871_1_190","190","JPY","0","0",
"20001_200212_1_270","270","JPY","0","0",
"25002_250471_1_420","420","JPY","0","0",
"25004_250621_1_860","860","JPY","0","0",
"21003_210102_1_620","620","JPY","0","0",
"25003_517_1_340","340","JPY","0","0",
"20003_200401_1_260","260","JPY","0","0",
"25003_537_1_260","260","JPY","0","0",
"20002_200231_1_640","640","JPY","0","0",
"21007_210612_1_220","220","JPY","0","0",
"29010_290633_1_250","250","JPY","0","0",
"25006_250752_1_360","360","JPY","0","0",
"25001_250461_1_470","470","JPY","0","0",
"21007_210592_1_210","210","JPY","0","0",
"25006_250782_1_370","370","JPY","0","0",
"25004_250606_1_400","400","JPY","0","0",
"29005_291052_1_280","280","JPY","0","0",
"20002_200242_1_240","240","JPY","0","0",
"25001_250462_1_170","170","JPY","0","0",
"21003_210101_1_510","510","JPY","0","0",
"21003_210102_1_550","550","JPY","0","0",
"25004_250944_1_640","640","JPY","0","0",
"25003_509_1_670","670","JPY","0","0",
"25003_535_1_370","370","JPY","0","0",
"25003_539_1_340","340","JPY","0","0",
"25006_250781_1_680","680","JPY","0","0",
"21001_211012_1_470","470","JPY","0","0",
"25005_250911_1_210","210","JPY","0","0",
"25003_537_1_620","620","JPY","0","0",
"25003_535_1_300","300","JPY","0","0",
"25003_508_1_330","330","JPY","0","0",
"25003_534_1_910","910","JPY","0","0",
"25006_250812_1_320","320","JPY","0","0",
"21004_210061_1_190","190","JPY","0","0",
"20003_200401_1_550","550","JPY","0","0",
"25004_250622_1_710","710","JPY","0","0",
"25006_250881_1_210","210","JPY","0","0",
"25006_250782_1_300","300","JPY","0","0",
"21002_210012_1_100","100","JPY","0","0",
"29005_291012_1_410","410","JPY","0","0",
"25004_250622_1_940","940","JPY","0","0",
"21002_210031_1_250","250","JPY","0","0",
"21001_211012_1_390","390","JPY","0","0",
"29005_291012_1_380","380","JPY","0","0",
"25004_250602_1_580","580","JPY","0","0",
"21003_210102_1_260","260","JPY","0","0",
"20003_200401_1_620","620","JPY","0","0",
"29005_292012_1_330","330","JPY","0","0",
"25004_250622_1_560","560","JPY","0","0",
"21001_212011_1_320","320","JPY","0","0",
"25004_250622_1_670","670","JPY","0","0",
"25002_250472_1_640","640","JPY","0","0",
"20003_200291_1_240","240","JPY","0","0",
"21005_210331_1_330","330","JPY","0","0",
"20002_200243_1_410","410","JPY","0","0",
"25004_250605_1_340","340","JPY","0","0",
"25004_250612_1_210","210","JPY","0","0",
"21001_212011_1_540","540","JPY","0","0",
"25004_250862_1_470","470","JPY","0","0",
"25002_250472_1_250","250","JPY","0","0",
"29010_290632_1_390","390","JPY","0","0",
"20002_200243_1_380","380","JPY","0","0",
"21001_212012_1_190","190","JPY","0","0",
"25004_250944_1_680","680","JPY","0","0",
"21007_210621_1_780","780","JPY","0","0",
"21007_210612_1_310","310","JPY","0","0",
"25003_533_1_170","170","JPY","0","0",
"25001_250461_1_820","820","JPY","0","0",
"25005_250913_1_380","380","JPY","0","0",
"25002_250471_1_910","910","JPY","0","0",
"20005_200172_1_360","360","JPY","0","0",
"29005_291052_1_430","430","JPY","0","0",
"25004_250612_1_920","920","JPY","0","0",
"20005_200152_1_170","170","JPY","0","0",
"21007_210621_1_890","890","JPY","0","0",
"20003_200402_1_170","170","JPY","0","0",
"25006_250751_1_400","400","JPY","0","0",
"25004_250861_1_220","220","JPY","0","0",
"25005_250912_1_380","380","JPY","0","0",
"21007_210621_1_360","360","JPY","0","0",
"29007_290112_1_220","220","JPY","0","0",
"25004_250606_1_750","750","JPY","0","0",
"21004_210062_1_220","220","JPY","0","0",
"20005_200172_1_220","220","JPY","0","0",
"25004_250944_1_420","420","JPY","0","0",
"25003_538_1_590","590","JPY","0","0",
"25006_250752_1_310","310","JPY","0","0",
"25004_250622_1_720","720","JPY","0","0",
"25004_250622_1_580","580","JPY","0","0",
"25005_250712_1_330","330","JPY","0","0",
"25003_517_1_450","450","JPY","0","0",
"25003_534_1_250","250","JPY","0","0",
"29003_290542_1_300","300","JPY","0","0",
"20002_200231_1_420","420","JPY","0","0",
"25004_250602_1_670","670","JPY","0","0",
"25004_250602_1_560","560","JPY","0","0",
"25006_250881_1_190","190","JPY","0","0",
"21004_210061_1_210","210","JPY","0","0",
"21003_210102_1_290","290","JPY","0","0",
"29003_290551_1_250","250","JPY","0","0",
"29007_290112_1_360","360","JPY","0","0",
"20003_200291_1_510","510","JPY","0","0",
"25003_538_1_400","400","JPY","0","0",
"21007_210621_1_220","220","JPY","0","0",
"25003_509_1_320","320","JPY","0","0",
"25002_250471_1_640","640","JPY","0","0",
"25001_250461_1_500","500","JPY","0","0",
"25004_250612_1_860","860","JPY","0","0",
"25001_250461_1_730","730","JPY","0","0",
"25003_531_1_370","370","JPY","0","0",
"25003_539_1_450","450","JPY","0","0",
"21002_210034_1_170","170","JPY","0","0",
"20002_200241_1_280","280","JPY","0","0",
"25005_250911_1_190","190","JPY","0","0",
"29003_290582_1_170","170","JPY","0","0",
"29007_290875_1_190","190","JPY","0","0",
"25003_531_1_950","950","JPY","0","0",
"25006_250781_1_420","420","JPY","0","0",
"20002_200244_1_300","300","JPY","0","0",
"25002_250472_1_910","910","JPY","0","0",
"21007_210612_1_160","160","JPY","0","0",
"20002_200232_1_170","170","JPY","0","0",
"29010_290634_1_330","330","JPY","0","0",
"21002_210011_1_200","200","JPY","0","0",
"20001_200212_1_200","200","JPY","0","0",
"21007_210621_1_740","740","JPY","0","0",
"25003_533_1_770","770","JPY","0","0",
"25002_250471_1_250","250","JPY","0","0",
"25003_535_1_480","480","JPY","0","0",
"21002_210012_1_320","320","JPY","0","0",
"25004_250591_1_330","330","JPY","0","0",
"20005_200151_1_500","500","JPY","0","0",
"25003_534_1_640","640","JPY","0","0",
"21001_212012_1_210","210","JPY","0","0",
"25006_250782_1_480","480","JPY","0","0",
"21001_212011_1_100","100","JPY","0","0",
"29005_291012_1_490","490","JPY","0","0",
"25003_505_1_340","340","JPY","0","0",
"25003_538_1_800","800","JPY","0","0",
"25004_250612_1_190","190","JPY","0","0",
"25006_250781_1_470","470","JPY","0","0",
"25006_250811_1_380","380","JPY","0","0",
"29010_290633_1_390","390","JPY","0","0",
"20002_200242_1_280","280","JPY","0","0",
"21002_210042_1_400","400","JPY","0","0",
"29005_291052_1_240","240","JPY","0","0",
"21002_210032_1_250","250","JPY","0","0",
"25003_534_1_730","730","JPY","0","0",
"21007_210612_1_540","540","JPY","0","0",
"25004_250622_1_780","780","JPY","0","0",
"25004_250601_1_290","290","JPY","0","0",
"25003_534_1_500","500","JPY","0","0",
"21001_212011_1_310","310","JPY","0","0",
"25003_531_1_210","210","JPY","0","0",
"20002_200232_1_620","620","JPY","0","0",
"29005_291011_1_360","360","JPY","0","0",
"21002_210011_1_350","350","JPY","0","0",
"20001_200212_1_350","350","JPY","0","0",
"25004_250611_1_480","480","JPY","0","0",
"25003_506_1_320","320","JPY","0","0",
"25006_250781_1_390","390","JPY","0","0",
"25005_250932_1_230","230","JPY","0","0",
"25001_250461_1_250","250","JPY","0","0",
"25004_250622_1_360","360","JPY","0","0",
"25005_250712_1_340","340","JPY","0","0",
"25004_250606_1_490","490","JPY","0","0",
"25002_250472_1_820","820","JPY","0","0",
"20002_200232_1_550","550","JPY","0","0",
"25006_250812_1_310","310","JPY","0","0",
"25004_250612_1_870","870","JPY","0","0",
"29007_290878_1_330","330","JPY","0","0",
"25004_250622_1_890","890","JPY","0","0",
"20001_200212_1_460","460","JPY","0","0",
"25003_510_1_450","450","JPY","0","0",
"25003_517_1_810","810","JPY","0","0",
"21007_210621_1_710","710","JPY","0","0",
"25002_250471_1_730","730","JPY","0","0",
"25003_505_1_330","330","JPY","0","0",
"29010_290631_1_410","410","JPY","0","0",
"25004_250944_1_470","470","JPY","0","0",
"25004_250602_1_220","220","JPY","0","0",
"25006_250771_1_390","390","JPY","0","0",
"29005_292011_1_490","490","JPY","0","0",
"20005_200171_1_450","450","JPY","0","0",
"20003_200291_1_430","430","JPY","0","0",
"25001_250462_1_290","290","JPY","0","0",
"25004_250612_1_660","660","JPY","0","0",
"20002_200231_1_470","470","JPY","0","0",
"25002_250471_1_500","500","JPY","0","0",
"25004_250591_1_340","340","JPY","0","0",
"21001_212012_1_370","370","JPY","0","0",
"25001_250461_1_640","640","JPY","0","0",
"29007_290111_1_200","200","JPY","0","0",
"25005_250932_1_270","270","JPY","0","0",
"21007_210621_1_670","670","JPY","0","0",
"20005_200151_1_250","250","JPY","0","0",
"21007_210621_1_560","560","JPY","0","0",
"25004_250944_1_390","390","JPY","0","0",
"20001_200211_1_410","410","JPY","0","0",
"25004_250621_1_300","300","JPY","0","0",
"29010_290634_1_340","340","JPY","0","0",
"20001_200212_1_520","520","JPY","0","0",
"20002_200231_1_390","390","JPY","0","0",
"21007_210612_1_320","320","JPY","0","0",
"21007_210621_1_940","940","JPY","0","0",
"25006_250882_1_490","490","JPY","0","0",
"25003_533_1_620","620","JPY","0","0",
"25004_250621_1_480","480","JPY","0","0",
"29005_292011_1_380","380","JPY","0","0",
"21001_212011_1_160","160","JPY","0","0",
"25004_250601_1_260","260","JPY","0","0",
"25004_250602_1_360","360","JPY","0","0",
"21003_210101_1_280","280","JPY","0","0",
"25004_250622_1_740","740","JPY","0","0",
"29005_292011_1_410","410","JPY","0","0",
"29005_292012_1_340","340","JPY","0","0",
"21006_211081_1_150","150","JPY","0","0",
"25004_250862_1_420","420","JPY","0","0",
"21007_210604_1_410","410","JPY","0","0",
"29005_291052_1_510","510","JPY","0","0",
"25005_250914_1_240","240","JPY","0","0",
"25003_503_1_400","400","JPY","0","0",
"20003_200402_1_550","550","JPY","0","0",
"25004_250612_1_950","950","JPY","0","0",
"25005_250842_1_280","280","JPY","0","0",
"25006_250882_1_410","410","JPY","0","0",
"25002_250471_1_820","820","JPY","0","0",
"25004_250861_1_560","560","JPY","0","0",
"25004_250944_1_840","840","JPY","0","0",
"25003_531_1_190","190","JPY","0","0",
"20003_200292_1_250","250","JPY","0","0",
"29010_290632_1_420","420","JPY","0","0",
"25006_250752_1_320","320","JPY","0","0",
"25003_508_1_340","340","JPY","0","0",
"25006_250882_1_380","380","JPY","0","0",
"21002_210033_1_400","400","JPY","0","0",
"25003_533_1_550","550","JPY","0","0",
"25006_250881_1_370","370","JPY","0","0",
"25006_250772_1_250","250","JPY","0","0",
"21007_210612_1_100","100","JPY","0","0",
"20001_200211_1_490","490","JPY","0","0",
"25003_503_1_590","590","JPY","0","0",
"20003_200402_1_620","620","JPY","0","0",
"25005_250931_1_250","250","JPY","0","0",
"29003_290552_1_220","220","JPY","0","0",
"21007_210592_1_300","300","JPY","0","0",
"25004_250611_1_300","300","JPY","0","0",
"21001_211012_1_420","420","JPY","0","0",
"21004_210063_1_170","170","JPY","0","0",
"29005_291011_1_220","220","JPY","0","0",
"29003_290581_1_280","280","JPY","0","0",
"25003_503_1_800","800","JPY","0","0",
"21002_210012_1_310","310","JPY","0","0",
"25002_250472_1_500","500","JPY","0","0",
"21002_210041_1_240","240","JPY","0","0",
"25001_250462_1_260","260","JPY","0","0",
"21007_210621_1_580","580","JPY","0","0",
"21007_210621_1_720","720","JPY","0","0",
"25002_250472_1_730","730","JPY","0","0",
"25004_250592_1_240","240","JPY","0","0",
"25003_537_1_170","170","JPY","0","0",
"20003_200401_1_170","170","JPY","0","0",
"25004_250612_1_370","370","JPY","0","0",
"25003_534_1_820","820","JPY","0","0",
"25004_250606_1_410","410","JPY","0","0",
"25004_250622_1_220","220","JPY","0","0",
"29005_291092_1_420","420","JPY","0","0",
"25003_531_1_860","860","JPY","0","0",
"25004_250606_1_380","380","JPY","0","0",
"25004_250605_1_330","330","JPY","0","0",
"20005_200172_1_480","480","JPY","0","0",
"20002_200232_1_200","200","JPY","0","0",
"20003_200292_1_510","510","JPY","0","0",
"25001_250462_1_630","630","JPY","0","0",
"25005_250932_1_290","290","JPY","0","0",
"21007_210612_1_950","950","JPY","0","0",
"25001_250462_1_850","850","JPY","0","0",
"25003_509_1_210","210","JPY","0","0",
"25006_250812_1_190","190","JPY","0","0",
"29003_290582_1_200","200","JPY","0","0",
"29006_290812_1_240","240","JPY","0","0",
"29007_290112_1_300","300","JPY","0","0",
"25006_250781_1_280","280","JPY","0","0",
"25004_250605_1_490","490","JPY","0","0",
"20001_200212_1_170","170","JPY","0","0",
"25002_250472_1_430","430","JPY","0","0",
"25003_535_1_740","740","JPY","0","0",
"21002_210011_1_170","170","JPY","0","0",
"25001_250461_1_240","240","JPY","0","0",
"25003_511_1_950","950","JPY","0","0",
"21001_212011_1_190","190","JPY","0","0",
"25003_506_1_370","370","JPY","0","0",
"25004_250612_1_100","100","JPY","0","0",
"25004_250944_1_570","570","JPY","0","0",
"21001_212012_1_540","540","JPY","0","0",
"21007_210621_1_480","480","JPY","0","0",
"20002_200231_1_570","570","JPY","0","0",
"29005_291052_1_250","250","JPY","0","0",
"21002_210032_1_240","240","JPY","0","0",
"20002_200242_1_390","390","JPY","0","0",
"25006_250811_1_330","330","JPY","0","0",
"29010_290633_1_280","280","JPY","0","0",
"25001_250462_1_270","270","JPY","0","0",
"25004_250601_1_230","230","JPY","0","0",
